date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
6/3/2014 1:00,None,220,61,5,160,9,9,288.75,0,0,0,Clear,Sky is Clear,332
6/3/2014 2:00,None,298,62,6,198,5,5,288.54,0,0,0,Clear,Sky is Clear,304
6/3/2014 3:00,None,216,53,2,39,3,3,287.84,0,0,1,Clear,sky is clear,381
6/3/2014 4:00,None,99,53,2,69,4,4,287.39,0,0,0,Clear,Sky is Clear,840
6/3/2014 5:00,None,155,62,8,308,1,1,286.73,0,0,1,Clear,sky is clear,2987
6/3/2014 6:00,None,74,60,8,309,8,8,286.38,0,0,0,Clear,Sky is Clear,6071
6/3/2014 7:00,None,95,49,1,275,6,6,287.31,0,0,1,Clear,sky is clear,6659
6/3/2014 8:00,None,170,48,2,283,1,1,289.11,0,0,1,Clear,sky is clear,6294
6/3/2014 11:00,None,240,45,6,319,6,6,293.94,0.25,0,0,Rain,light rain,4787
6/3/2014 12:00,None,151,46,6,318,2,2,295.04,0,0,1,Clear,sky is clear,5053
6/3/2014 14:00,None,248,56,4,318,1,1,296.92,0,0,1,Clear,sky is clear,5318
6/3/2014 15:00,None,246,58,3,317,2,2,296.92,0,0,1,Clear,sky is clear,5967
6/3/2014 16:00,None,142,58,4,317,7,7,296.42,0,0,1,Clear,sky is clear,6729
6/3/2014 17:00,None,198,60,3,316,2,2,296.01,0,0,1,Clear,sky is clear,6387
6/3/2014 18:00,None,223,61,3,316,5,5,295.45,0.25,0,1,Rain,light rain,4678
6/3/2014 19:00,None,152,63,3,310,9,9,295.53,0,0,1,Clear,sky is clear,3361
6/3/2014 20:00,None,292,77,1,289,4,4,294.89,0,0,1,Haze,haze,3014
6/3/2014 21:00,None,121,82,1,275,8,8,293.84,0,0,92,Haze,haze,2728
6/3/2014 22:00,None,266,80,1,276,6,6,291.39,0,0,1,Clear,sky is clear,2157
6/3/2014 23:00,None,209,74,1,277,6,6,290.24,0,0,1,Clear,sky is clear,1241
6/4/2014 0:00,None,234,71,1,280,2,2,289.58,0,0,1,Clear,sky is clear,631
6/4/2014 1:00,None,294,55,0,68,8,8,288.9,0,0,92,Rain,moderate rain,418
6/4/2014 2:00,None,168,57,0,95,6,6,288.66,0,0,92,Clouds,overcast clouds,359
6/4/2014 3:00,None,17,64,0,169,8,8,288.54,0,0,92,Rain,light rain,377
6/4/2014 4:00,None,104,59,0,131,6,6,288.21,0,0,92,Rain,light rain,849
6/4/2014 5:00,None,174,68,0,233,2,2,287.98,0,0,1,Clear,sky is clear,2995
6/4/2014 6:00,None,216,66,1,222,3,3,287.82,0.25,0,100,Rain,light rain,5904
6/4/2014 7:00,None,191,54,2,214,3,3,288.85,0,0,1,Clear,sky is clear,6489
6/4/2014 12:00,None,105,55,2,202,7,7,298.08,0,0,1,Clear,sky is clear,4973
6/4/2014 13:00,None,291,41,3,189,5,5,298.34,0,0,68,Clouds,broken clouds,5079
6/4/2014 14:00,None,122,39,3,189,6,6,298.87,0,0,75,Clouds,broken clouds,5341
6/4/2014 15:00,None,276,38,3,170,1,1,299.22,0,0,40,Clouds,scattered clouds,6128
6/4/2014 16:00,None,32,37,1,90,9,9,299.9,0,0,40,Clouds,scattered clouds,6604
6/4/2014 17:00,None,298,38,1,95,7,7,299.34,0,0,1,Clear,sky is clear,6888
6/4/2014 18:00,None,122,48,3,128,4,4,299.01,0,0,40,Haze,haze,5135
6/4/2014 19:00,None,141,49,3,136,8,8,298.6,0,0,1,Clear,sky is clear,3558
6/4/2014 20:00,None,21,45,1,130,1,1,297.64,0,0,40,Clouds,scattered clouds,3103
6/4/2014 21:00,None,243,45,0,135,1,1,295.57,0,0,1,Clear,sky is clear,2839
6/4/2014 22:00,None,248,46,1,137,3,3,293.82,0,0,90,Clouds,overcast clouds,2196
6/4/2014 23:00,None,112,45,1,148,1,1,292.71,0,0,40,Clouds,scattered clouds,1354
6/5/2014 0:00,None,179,46,2,149,3,3,291.88,0,0,90,Clouds,overcast clouds,688
6/5/2014 1:00,None,194,51,3,152,7,7,291.28,0,0,90,Clouds,overcast clouds,408
6/5/2014 2:00,None,75,50,4,155,2,2,291.11,0,0,1,Clear,sky is clear,343
6/5/2014 3:00,None,144,56,5,158,9,9,290.91,0,0,0,Clear,Sky is Clear,396
6/5/2014 4:00,None,134,56,6,161,7,7,291.09,0,0,40,Clouds,scattered clouds,856
6/5/2014 5:00,None,66,49,4,167,2,2,290.45,0,0,1,Clear,sky is clear,3054
6/5/2014 6:00,None,287,51,5,169,5,5,290.05,0,0,1,Clear,sky is clear,5993
6/5/2014 7:00,None,191,43,3,178,4,4,290.69,0,0,1,Clear,sky is clear,6341
6/5/2014 8:00,None,157,44,3,177,8,8,291.78,0,0,0,Clear,Sky is Clear,6045
6/5/2014 9:00,None,270,50,5,175,2,2,293.26,0,0,20,Clouds,few clouds,5280
6/5/2014 10:00,None,23,51,6,173,6,6,294.88,0,0,20,Clouds,few clouds,4846
6/5/2014 11:00,None,123,65,4,173,6,6,296.19,0,0,20,Clouds,few clouds,4832
6/5/2014 12:00,None,36,70,6,170,3,3,297.28,0,0,88,Rain,light rain,5163
6/5/2014 13:00,None,269,96,2,171,1,1,298.06,0,0,90,Rain,light rain,5358
6/5/2014 14:00,None,228,96,2,194,4,4,297.43,0,0,88,Rain,moderate rain,5577
6/5/2014 15:00,None,229,95,4,240,4,4,295.6,0,0,90,Rain,light rain,5919
6/5/2014 16:00,None,179,97,1,355,1,1,292.38,0.79,0,40,Rain,light rain,6436
6/5/2014 17:00,None,89,96,2,331,5,5,292.75,0.26,0,75,Rain,light rain,6411
6/5/2014 18:00,None,284,87,8,154,7,7,293.67,0,0,90,Clouds,overcast clouds,5281
6/5/2014 19:00,None,125,88,8,145,2,2,294.21,0,0,75,Clouds,broken clouds,3544
6/5/2014 20:00,None,103,95,2,126,2,2,293.89,0,0,68,Clouds,broken clouds,3148
6/5/2014 21:00,None,78,94,3,129,3,3,293.46,1.02,0,92,Rain,moderate rain,2864
6/5/2014 22:00,None,296,94,5,139,2,2,292.19,0,0,40,Rain,light rain,2245
6/5/2014 22:00,None,180,95,2,133,6,6,292.19,0,0,40,Thunderstorm,proximity thunderstorm,2245
6/5/2014 23:00,None,104,96,2,138,5,5,290.93,0.25,0,75,Rain,light rain,1313
6/6/2014 0:00,None,158,95,4,142,6,6,290.21,0,0,90,Clouds,overcast clouds,747
6/6/2014 1:00,None,232,96,2,162,1,1,289.57,0,0,1,Clear,sky is clear,479
6/6/2014 2:00,None,202,82,6,110,2,2,289.08,0,0,1,Mist,mist,313
6/6/2014 3:00,None,242,86,6,134,3,3,288.62,0.25,0,1,Rain,light rain,417
6/6/2014 3:00,None,214,93,3,160,3,3,288.62,0.25,0,1,Mist,mist,417
6/6/2014 4:00,None,171,92,3,174,1,1,288.22,0.25,0,1,Rain,light rain,811
6/6/2014 4:00,None,45,90,5,214,1,1,288.22,0.25,0,1,Mist,mist,811
6/6/2014 5:00,None,239,87,4,202,1,1,288.01,0,0,1,Mist,mist,2792
6/6/2014 5:00,None,50,85,7,255,2,2,288.01,0,0,1,Fog,fog,2792
6/6/2014 6:00,None,171,82,6,256,9,9,287.6,0.25,0,1,Rain,light rain,5653
6/6/2014 6:00,None,162,80,4,218,8,8,287.6,0.25,0,1,Mist,mist,5653
6/6/2014 6:00,None,85,77,2,198,3,3,287.6,0.25,0,1,Fog,fog,5653
6/6/2014 7:00,None,260,77,1,210,7,7,289,0,0,1,Mist,mist,6517
6/6/2014 8:00,None,287,77,1,206,3,3,291.44,0.25,0,1,Rain,light rain,5968
6/6/2014 8:00,None,197,78,1,189,2,2,291.44,0.25,0,1,Mist,mist,5968
6/6/2014 9:00,None,287,78,2,197,5,5,294.24,0.25,0,1,Rain,light rain,5101
6/6/2014 10:00,None,198,80,2,201,8,8,295.94,0,0,1,Clear,sky is clear,4864
6/6/2014 11:00,None,135,81,4,223,8,8,298.15,0.25,0,1,Rain,light rain,5106
6/6/2014 12:00,None,249,83,4,225,6,6,299.61,0,0,40,Clouds,scattered clouds,5445
6/6/2014 13:00,None,203,83,0,198,1,1,300.8,0,0,1,Clear,sky is clear,5344
6/6/2014 14:00,None,209,83,0,200,3,3,301.17,0,0,40,Clouds,scattered clouds,5629
6/6/2014 15:00,None,234,86,2,206,4,4,301.55,0,0,75,Clouds,broken clouds,6040
6/6/2014 16:00,None,78,85,1,201,6,6,301.3,0,0,40,Clouds,scattered clouds,6382
6/6/2014 17:00,None,201,88,3,210,8,8,301.23,0,0,0,Clear,Sky is Clear,5884
6/6/2014 18:00,None,19,88,3,208,7,7,300.22,0,0,75,Thunderstorm,proximity thunderstorm,4986
6/6/2014 19:00,None,276,85,2,243,1,1,298.13,0,0,0,Clear,Sky is Clear,4048
6/6/2014 20:00,None,255,85,2,230,7,7,295.72,0.3,0,90,Rain,light rain,3515
6/6/2014 20:00,None,270,82,1,271,9,9,295.72,0.3,0,90,Thunderstorm,thunderstorm with light rain,3515
6/6/2014 21:00,None,21,80,1,263,2,2,294.13,0.38,0,90,Rain,light rain,3636
6/6/2014 22:00,None,53,81,4,209,6,6,292.92,0.38,0,40,Rain,light rain,3397
6/6/2014 23:00,None,118,76,4,206,4,4,292.3,0,0,1,Clear,sky is clear,2452
6/7/2014 0:00,None,99,75,4,189,1,1,291.49,0,0,1,Clear,sky is clear,1447
6/7/2014 1:00,None,294,70,4,191,4,4,291.43,0,0,75,Clouds,broken clouds,890
6/7/2014 2:00,None,273,68,4,178,3,3,290.94,0,0,75,Clouds,broken clouds,760
6/7/2014 3:00,None,281,64,6,174,2,2,290.51,0,0,75,Clouds,broken clouds,513
6/7/2014 4:00,None,78,63,5,158,8,8,289.62,0.25,0,90,Rain,heavy intensity rain,475
6/7/2014 4:00,None,153,60,6,151,4,4,289.62,0.25,0,90,Thunderstorm,thunderstorm,475
6/7/2014 5:00,None,65,81,3,125,3,3,288.37,4.43,0,90,Rain,heavy intensity rain,961
6/7/2014 5:00,None,50,70,5,124,6,6,288.37,4.43,0,90,Thunderstorm,thunderstorm,961
6/7/2014 6:00,None,86,84,3,104,2,2,287.01,3.9,0,92,Rain,moderate rain,1673
6/7/2014 6:00,None,17,77,4,131,5,5,287.01,3.9,0,92,Thunderstorm,thunderstorm,1673
6/7/2014 6:00,None,99,97,1,95,1,1,287.01,3.9,0,92,Drizzle,light intensity drizzle,1673
6/7/2014 7:00,None,274,97,1,106,4,4,286.34,6.45,0,75,Rain,heavy intensity rain,2274
6/7/2014 7:00,None,203,97,2,209,5,5,286.34,6.45,0,75,Thunderstorm,proximity thunderstorm,2274
6/7/2014 8:00,None,80,97,1,190,3,3,285.68,5.02,0,90,Rain,heavy intensity rain,3124
6/7/2014 8:00,None,295,97,1,262,4,4,285.68,5.02,0,90,Thunderstorm,proximity thunderstorm,3124
6/7/2014 8:00,None,117,98,1,235,7,7,285.68,5.02,0,90,Mist,mist,3124
6/7/2014 9:00,None,104,98,2,340,7,7,285.65,4.09,0,90,Rain,heavy intensity rain,3925
6/7/2014 9:00,None,295,98,2,346,4,4,285.65,4.09,0,90,Mist,mist,3925
6/7/2014 9:00,None,254,97,1,155,8,8,285.65,4.09,0,90,Drizzle,light intensity drizzle,3925
6/7/2014 10:00,None,84,99,1,218,3,3,285.67,1.76,0,92,Rain,moderate rain,4260
6/7/2014 10:00,None,146,98,0,0,3,3,285.67,1.76,0,92,Mist,mist,4260
6/7/2014 11:00,None,231,97,0,11,4,4,285.93,1.66,0,90,Rain,moderate rain,4991
6/7/2014 11:00,None,213,97,3,93,2,2,285.93,1.66,0,90,Mist,mist,4991
6/7/2014 11:00,None,70,95,3,97,2,2,285.93,1.66,0,90,Drizzle,light intensity drizzle,4991
6/7/2014 12:00,None,271,93,3,103,3,3,286.23,1.21,0,90,Rain,moderate rain,5292
6/7/2014 12:00,None,74,91,4,107,4,4,286.23,1.21,0,90,Mist,mist,5292
6/7/2014 12:00,None,46,88,4,112,5,5,286.23,1.21,0,90,Drizzle,light intensity drizzle,5292
6/7/2014 13:00,None,243,89,4,99,2,2,286.37,0.79,0,90,Rain,light rain,5020
6/7/2014 13:00,None,210,85,4,110,3,3,286.37,0.79,0,90,Drizzle,light intensity drizzle,5020
6/7/2014 14:00,None,111,85,4,103,2,2,286.57,0.47,0,90,Rain,light rain,5080
6/7/2014 15:00,None,119,91,3,97,3,3,287.22,0.34,0,90,Rain,light rain,5631
6/7/2014 16:00,None,59,88,3,90,2,2,287.55,0.68,0,90,Rain,light rain,4993
6/7/2014 17:00,None,296,92,2,83,2,2,287.53,0.25,0,44,Rain,light rain,4771
6/7/2014 18:00,None,169,90,4,105,9,9,288.25,0.25,0,40,Rain,light rain,4424
6/7/2014 19:00,None,220,93,4,111,7,7,288.77,0.51,0,40,Rain,light rain,3550
6/7/2014 20:00,None,154,94,4,107,1,1,288.79,0.51,0,68,Rain,light rain,3181
6/7/2014 21:00,None,198,94,4,110,2,2,287.18,0.25,0,1,Rain,light rain,3208
6/7/2014 22:00,None,194,97,4,102,7,7,286.13,0,0,36,Clouds,scattered clouds,3269
6/7/2014 23:00,None,258,97,4,106,8,8,285.1,0.51,0,1,Rain,light rain,2534
6/7/2014 23:00,None,170,97,4,113,9,9,285.1,0.51,0,1,Mist,mist,2534
6/8/2014 0:00,None,156,97,4,115,3,3,284.51,0.51,0,0,Rain,light rain,1748
6/8/2014 0:00,None,280,98,5,125,7,7,284.51,0.51,0,0,Mist,mist,1748
6/8/2014 1:00,None,172,96,4,133,8,8,283.76,0,0,40,Mist,mist,891
6/8/2014 2:00,None,186,89,0,169,7,7,282.98,0.51,0,90,Rain,light rain,833
6/8/2014 2:00,None,239,91,1,147,2,2,282.98,0.51,0,90,Mist,mist,833
6/8/2014 3:00,None,173,92,1,150,5,5,282.63,0.25,0,1,Rain,light rain,414
6/8/2014 3:00,None,233,99,4,97,8,8,282.63,0.25,0,1,Fog,fog,414
6/8/2014 4:00,None,233,99,4,104,7,7,282.41,0,0,75,Fog,fog,374
6/8/2014 5:00,None,241,97,4,103,7,7,282.07,0,0,90,Mist,mist,639
6/8/2014 5:00,None,63,98,5,112,7,7,282.07,0,0,90,Fog,fog,639
6/8/2014 6:00,None,45,96,5,114,8,8,282.11,0.25,0,90,Rain,light rain,1077
6/8/2014 6:00,None,62,95,3,132,9,9,282.11,0.25,0,90,Fog,fog,1077
6/8/2014 7:00,None,197,93,3,128,4,4,283.69,0.25,0,1,Rain,light rain,1434
6/8/2014 7:00,None,83,92,1,150,4,4,283.69,0.25,0,1,Fog,fog,1434
6/8/2014 8:00,None,298,92,1,47,1,1,285.77,0.25,0,1,Rain,light rain,2271
6/8/2014 8:00,None,53,92,1,62,3,3,285.77,0.25,0,1,Fog,fog,2271
6/8/2014 9:00,None,60,94,0,131,8,8,288.46,0,0,1,Clear,sky is clear,3327
6/8/2014 10:00,None,108,93,5,79,9,9,291.46,0,0,0,Clear,Sky is Clear,4094
6/8/2014 11:00,None,60,91,5,84,4,4,292.99,0.25,0,0,Rain,light rain,4671
6/8/2014 12:00,None,144,88,6,101,2,2,293.66,0,0,0,Clear,Sky is Clear,5294
6/8/2014 13:00,None,222,88,2,93,6,6,294.5,0,0,1,Clear,sky is clear,5077
6/8/2014 14:00,None,150,89,3,97,4,4,295.15,0,0,1,Clear,sky is clear,4976
6/8/2014 15:00,None,123,93,5,110,9,9,295.25,0,0,1,Clear,sky is clear,4998
6/8/2014 16:00,None,248,91,4,107,3,3,295.06,0,0,0,Clear,Sky is Clear,4883
6/8/2014 17:00,None,184,97,7,124,7,7,294.6,0.25,0,0,Rain,light rain,4678
6/8/2014 18:00,None,56,97,7,125,7,7,293.82,0.25,0,1,Rain,light rain,4456
6/8/2014 19:00,None,275,96,1,32,2,2,293.56,0,0,1,Clear,sky is clear,3637
6/8/2014 20:00,None,35,97,1,43,7,7,292.81,0.38,0,1,Rain,light rain,3139
6/8/2014 21:00,None,59,96,3,69,9,9,291.08,0.51,0,1,Rain,light rain,2860
6/8/2014 22:00,None,138,97,3,69,1,1,289.08,0,0,1,Clear,sky is clear,2257
6/8/2014 23:00,None,154,95,7,135,8,8,288.22,0,0,80,Clouds,broken clouds,1296
6/9/2014 0:00,None,154,96,7,131,9,9,288.18,0,0,80,Clouds,broken clouds,716
6/9/2014 1:00,None,176,93,8,137,4,4,287.79,0,0,1,Clear,sky is clear,422
6/9/2014 2:00,None,52,95,7,130,4,4,287.92,0,0,92,Clouds,overcast clouds,315
6/9/2014 3:00,None,50,93,7,133,8,8,287.42,0,0,92,Clouds,overcast clouds,419
6/9/2014 4:00,None,24,98,5,141,6,6,287.56,0,0,75,Drizzle,light intensity drizzle,999
6/9/2014 5:00,None,138,94,6,142,8,8,287.52,0,0,92,Drizzle,light intensity drizzle,2857
6/9/2014 6:00,None,67,97,4,149,2,2,287.49,0,0,92,Drizzle,light intensity drizzle,5638
6/9/2014 8:00,None,63,100,2,179,4,4,287.92,0.25,0,92,Rain,light rain,5713
6/9/2014 8:00,None,233,99,2,179,6,6,287.92,0.25,0,92,Drizzle,light intensity drizzle,5713
6/9/2014 9:00,None,212,96,2,179,3,3,288.61,0.38,0,92,Rain,light rain,4913
6/9/2014 9:00,None,142,98,2,188,8,8,288.61,0.38,0,92,Drizzle,light intensity drizzle,4913
6/9/2014 10:00,None,71,94,2,187,2,2,290.12,0.51,0,92,Rain,light rain,4405
6/9/2014 12:00,None,252,95,2,194,4,4,291.47,0,0,92,Clouds,overcast clouds,4896
6/9/2014 13:00,None,219,95,2,216,6,6,291.81,0.25,0,92,Rain,light rain,4864
6/9/2014 14:00,None,251,96,1,217,1,1,291.92,0,0,92,Clouds,overcast clouds,5157
6/9/2014 15:00,None,219,96,1,234,1,1,293.63,0,0,90,Clouds,overcast clouds,5740
6/9/2014 16:00,None,224,98,1,175,1,1,294.65,0,0,40,Clouds,scattered clouds,6735
6/9/2014 17:00,None,253,100,0,161,5,5,294.65,0,0,40,Clouds,scattered clouds,6236
6/9/2014 18:00,None,80,98,0,179,9,9,294.77,0,0,40,Clouds,scattered clouds,4560
6/9/2014 19:00,None,99,94,0,225,5,5,294.6,0,0,1,Clear,sky is clear,3160
6/9/2014 20:00,None,165,94,0,224,5,5,294.24,0,0,1,Clear,sky is clear,2858
6/9/2014 21:00,None,93,97,1,223,6,6,291.85,0,0,1,Clear,sky is clear,2650
6/9/2014 22:00,None,160,96,1,218,4,4,289.7,0,0,1,Clear,sky is clear,1830
6/9/2014 23:00,None,169,100,1,218,8,8,288.84,0,0,0,Clear,Sky is Clear,1158
6/10/2014 0:00,None,91,100,1,214,2,2,287.37,0,0,1,Clear,sky is clear,651
6/10/2014 1:00,None,298,88,2,207,8,8,286.51,0,0,1,Clear,sky is clear,378
6/10/2014 2:00,None,195,92,2,204,4,4,285.93,0,0,1,Mist,mist,261
6/10/2014 3:00,None,98,84,2,198,7,7,285.63,0,0,1,Clear,sky is clear,352
6/10/2014 4:00,None,169,86,1,90,3,3,285.6,0,0,24,Clouds,few clouds,803
6/10/2014 14:00,None,59,82,5,211,3,3,297.79,0,0,1,Clear,sky is clear,5342
6/10/2014 15:00,None,188,79,4,207,9,9,297.9,0,0,40,Clouds,scattered clouds,5703
6/10/2014 16:00,None,229,66,1,158,7,7,298.4,0,0,1,Clear,sky is clear,6567
6/10/2014 18:00,None,214,67,1,155,1,1,298.05,0,0,1,Clear,sky is clear,4626
6/10/2014 19:00,None,28,71,2,149,7,7,297.77,0,0,1,Clear,sky is clear,3532
6/10/2014 20:00,None,12,57,3,165,3,3,296.26,0,0,8,Clear,sky is clear,2998
6/10/2014 21:00,None,125,59,3,170,8,8,294.99,0,0,8,Clear,sky is clear,2705
6/10/2014 22:00,None,166,67,3,183,9,9,293.47,0,0,12,Clouds,few clouds,2388
6/11/2014 0:00,None,250,69,3,204,9,9,291.08,0,0,24,Clouds,few clouds,727
6/11/2014 2:00,None,117,78,4,215,6,6,289.09,0,0,20,Clouds,few clouds,284
6/11/2014 7:00,None,61,82,3,234,7,7,290,0,0,8,Rain,moderate rain,6911
6/11/2014 12:00,None,37,80,3,237,7,7,297.55,0,0,32,Clouds,scattered clouds,5245
6/11/2014 15:00,None,221,86,3,261,1,1,299.84,0,0,0,Clear,Sky is Clear,5882
6/11/2014 18:00,None,118,86,2,270,1,1,300.18,0,0,0,Clear,Sky is Clear,4846
6/11/2014 19:00,None,267,89,0,5,8,8,299.12,0,0,0,Clear,Sky is Clear,3556
6/11/2014 20:00,None,229,86,0,4,1,1,298,0,0,12,Clouds,few clouds,3202
6/11/2014 22:00,None,26,77,1,0,3,3,296.58,0,0,12,Thunderstorm,thunderstorm with light rain,2105
6/12/2014 1:00,None,249,77,1,38,3,3,291.54,2.16,0,76,Rain,moderate rain,423
6/12/2014 1:00,None,221,85,1,333,3,3,291.54,2.16,0,76,Mist,mist,423
6/12/2014 6:00,None,293,81,2,337,7,7,287.31,0,0,0,Clear,Sky is Clear,5781
6/12/2014 15:00,None,293,79,1,166,7,7,289.03,0,0,8,Clear,sky is clear,5859
6/12/2014 19:00,None,189,76,1,229,9,9,290.17,0,0,0,Clear,Sky is Clear,3479
6/12/2014 21:00,None,281,74,1,117,8,8,288.28,0,0,0,Clear,Sky is Clear,2978
6/13/2014 3:00,None,94,60,1,189,4,4,283.63,0,0,0,Clear,Sky is Clear,414
6/13/2014 6:00,None,270,50,0,106,5,5,282.93,0,0,0,Clear,Sky is Clear,5554
6/13/2014 10:00,None,219,54,0,92,7,7,291.58,0,0,0,Clear,Sky is Clear,5031
6/13/2014 18:00,None,71,55,1,108,1,1,296.57,0,0,8,Clear,sky is clear,4615
6/13/2014 19:00,None,14,67,1,75,5,5,296.25,0,0,8,Clear,sky is clear,3651
6/13/2014 21:00,None,116,68,2,94,3,3,293.11,0,0,24,Clouds,few clouds,3017
6/14/2014 2:00,None,20,71,2,96,8,8,290.53,0,0,92,Rain,light rain,712
6/14/2014 4:00,None,224,71,2,120,3,3,289.84,0,0,92,Clouds,overcast clouds,464
6/14/2014 12:00,None,228,73,2,128,6,6,289.07,1.19,0,68,Rain,moderate rain,4518
6/14/2014 14:00,None,188,74,2,119,9,9,289.54,2.7,0,92,Rain,moderate rain,4360
6/14/2014 18:00,None,75,77,2,133,1,1,291.19,0,0,92,Rain,moderate rain,3903
6/14/2014 21:00,None,194,78,2,130,5,5,288.71,7.77,0,92,Rain,heavy intensity rain,2549
6/14/2014 21:00,None,26,68,4,133,5,5,288.71,7.77,0,92,Thunderstorm,proximity thunderstorm,2549
6/15/2014 1:00,None,49,64,4,131,9,9,287.47,4.21,0,92,Rain,heavy intensity rain,671
6/15/2014 1:00,None,85,67,4,135,2,2,287.47,4.21,0,92,Thunderstorm,thunderstorm with rain,671
6/15/2014 1:00,None,255,68,4,144,7,7,287.47,4.21,0,92,Mist,mist,671
6/15/2014 1:00,None,60,78,3,156,2,2,287.47,4.21,0,92,Drizzle,light intensity drizzle,671
6/15/2014 5:00,None,138,78,2,165,6,6,288.23,1.88,0,92,Rain,moderate rain,459
6/15/2014 7:00,None,269,74,3,169,4,4,288.15,1.72,0,92,Rain,moderate rain,1053
6/15/2014 7:00,None,218,75,3,180,5,5,288.15,1.72,0,92,Mist,mist,1053
6/15/2014 7:00,None,220,73,3,186,5,5,288.15,1.72,0,92,Drizzle,light intensity drizzle,1053
6/15/2014 8:00,None,141,70,3,186,2,2,287.73,1.1,0,90,Rain,moderate rain,1598
6/15/2014 8:00,None,93,68,4,194,5,5,287.73,1.1,0,90,Mist,mist,1598
6/15/2014 10:00,None,58,65,4,196,9,9,288.59,1.09,0,44,Rain,moderate rain,3225
6/15/2014 10:00,None,255,69,3,207,3,3,288.59,1.09,0,44,Mist,mist,3225
6/15/2014 17:00,None,48,64,4,206,1,1,296.82,3.81,0,0,Rain,moderate rain,4109
6/15/2014 18:00,None,154,65,4,214,2,2,296.9,0,0,0,Clear,Sky is Clear,4067
6/15/2014 20:00,None,152,71,4,245,1,1,295.45,0,0,0,Clear,Sky is Clear,3243
6/16/2014 1:00,None,256,76,3,271,5,5,290.88,0,0,0,Clear,Sky is Clear,444
6/16/2014 9:00,None,165,82,3,271,8,8,295.67,0,0,0,Clear,Sky is Clear,4987
6/17/2014 9:00,None,25,82,3,270,5,5,293.85,0,0,44,Clouds,scattered clouds,5072
6/17/2014 23:00,None,290,88,1,185,4,4,296.27,1,0,32,Rain,light rain,1180
6/18/2014 6:00,None,48,89,1,222,9,9,293.65,0.6,0,0,Rain,light rain,5524
6/18/2014 8:00,None,154,89,1,222,8,8,293.56,0.76,0,0,Rain,light rain,6327
6/18/2014 18:00,None,55,90,1,271,8,8,299.26,0,0,92,Rain,light rain,4715
6/18/2014 19:00,None,29,91,1,283,8,8,298.61,0,0,92,Rain,light rain,3560
6/18/2014 21:00,None,142,94,2,293,5,5,297.03,0,0,88,Clouds,overcast clouds,2995
6/18/2014 22:00,None,277,94,1,306,9,9,296.64,0,0,80,Rain,light rain,2037
6/19/2014 1:00,None,90,99,3,323,5,5,295.4,0,0,48,Thunderstorm,proximity thunderstorm,443
6/19/2014 7:00,None,167,95,3,323,3,3,291.65,4.29,0,88,Rain,heavy intensity rain,5675
6/19/2014 7:00,None,233,95,3,321,7,7,291.65,4.29,0,88,Thunderstorm,proximity thunderstorm,5675
6/19/2014 7:00,None,11,95,2,317,2,2,291.65,4.29,0,88,Mist,mist,5675
6/19/2014 8:00,None,134,68,3,322,5,5,291.54,3.01,0,88,Rain,moderate rain,5956
6/19/2014 19:00,None,250,65,3,320,4,4,294.16,0.81,0,92,Rain,moderate rain,3378
6/19/2014 19:00,None,126,52,4,313,5,5,294.16,0.81,0,92,Mist,mist,3378
6/20/2014 5:00,None,273,54,4,312,4,4,292.6,0,0,44,Mist,mist,2755
6/20/2014 7:00,None,46,77,3,306,7,7,292.83,0,0,0,Mist,mist,6603
6/20/2014 16:00,None,225,75,3,305,4,4,301.8,0,0,0,Clear,Sky is Clear,6342
6/20/2014 17:00,None,58,74,3,303,3,3,301.73,0,0,0,Clear,Sky is Clear,5662
6/20/2014 19:00,None,226,72,3,303,5,5,301.06,0,0,0,Clear,Sky is Clear,3737
6/20/2014 22:00,None,68,70,3,302,7,7,297.14,0,0,0,Clear,Sky is Clear,2898
6/21/2014 7:00,None,69,74,2,290,9,9,291.86,0,0,12,Clouds,few clouds,2412
6/21/2014 9:00,None,87,71,2,292,3,3,293.86,0,0,0,Clear,Sky is Clear,4052
6/21/2014 17:00,None,128,73,2,284,3,3,301.53,0,0,0,Clear,Sky is Clear,4212
6/22/2014 5:00,None,136,76,2,284,1,1,290.91,0,0,8,Clear,sky is clear,658
6/22/2014 20:00,None,216,78,1,273,2,2,295.79,0,0,92,Rain,moderate rain,2753
6/22/2014 21:00,None,169,81,1,271,4,4,294.67,0,0,92,Rain,moderate rain,2481
6/23/2014 6:00,None,94,81,1,263,2,2,290.95,0,0,0,Mist,mist,5477
6/23/2014 6:00,None,13,84,1,262,6,6,290.95,0,0,0,Fog,fog,5477
6/23/2014 7:00,None,166,85,1,256,1,1,292.08,0,0,0,Mist,mist,6405
6/23/2014 7:00,None,186,83,1,268,7,7,292.08,0,0,0,Fog,fog,6405
6/23/2014 10:00,None,288,85,1,257,3,3,297.57,0,0,8,Clear,sky is clear,4447
6/23/2014 12:00,None,261,84,1,263,1,1,299.52,0,0,0,Clear,Sky is Clear,4724
6/24/2014 9:00,None,89,80,0,237,9,9,296.59,0,0,0,Clear,Sky is Clear,5394
6/24/2014 19:00,None,53,79,1,252,5,5,297.13,2.12,0,80,Rain,moderate rain,3407
6/24/2014 20:00,None,227,74,0,225,1,1,295.75,0.25,0,24,Rain,light rain,3174
